Rock,Pagan's Mind,Osiris' Triumphant Return,-4.787,187.428,524.77342
Rock,Pagan's Mind,Spirit Starcruiser,-5.655,85.017,361.97832
Rock,Pagan's Mind,Alien Kamikaze,-4.868,166.702,276.61016
Rock,Pagan's Mind,Painted Skies,-4.817,121.592,392.88118
Rock,Pagan's Mind,Atomic Firelight,-5.227,83.548,318.64118
Rock,Pagan's Mind,Hallo Spaceboy,-6.545,150.085,330.26567
Rock,Pagan's Mind,Evolution Exceed,-5.686,137.011,368.24771
Rock,Pagan's Mind,The Conception,-16.3,119.21,122.48771
Rock,Pagan's Mind,United Alliance,-5.495,154.017,304.14322
Rock,Pagan's Mind,God's Equation,-5.426,127.523,476.682
Rock,Pagan's Mind,Farewell,-14.24,107.992,130.0371
Rock,Pagan's Mind,Caught In A Dream,-4.446,216.585,361.92608
Rock,Pagan's Mind,King's Quest,-3.439,158.108,339.80036
Rock,Pagan's Mind,Embracing Fear 2004,-3.398,146.061,377.99138
Rock,Pagan's Mind,At The Graves,-4.01,161.761,574.48444
Rock,Pagan's Mind,Infinity Divine,-3.977,144.728,372.1922
Rock,Pagan's Mind,Embracing Fear,-4.02,150.407,356.80608
Rock,Pagan's Mind,Astral Projection,-4.114,205.253,341.52444
Rock,Pagan's Mind,Prelude To Paganism (Instrumental),-12.755,100.668,62.77179
Rock,Pagan's Mind,Dawning Of The Nemesis,-4.063,101.168,309.9424
Rock,Pagans Mind,Gods Equation,-4.121,121.808,488.38485
Rock,Pagans Mind,United Alliance,-4.034,152.762,333.73995
Rock,Pagans Mind,Coming Home/Exploring Life,-4.906,103.202,358.50404
Rock,Pagans Mind,Through Osiris Eyes,-4.185,173.542,557.5571
Rock,Pagans Mind,Atomic Firelight,-4.185,126.504,348.26404
Rock,Pagans Mind,Search For Life,-3.826,124.732,155.16689
Rock,Pagans Mind,Alien Kamikaze,-4.575,163.174,406.46485
Rock,Pagans Mind,Hallo Spaceboy,-4.727,142.301,363.31057
Rock,Pagans Mind,The Conception,-12.019,79.172,129.4624
Rock,Pagans Mind,The Prophecy Of Pleiades,-4.115,135.281,391.94077
Rock,Pagans Mind,Enigmatic Mission,-3.74,151.378,342.09914
Rock,Pagan's Mind,Entrance To Infinity,-4.617,106.635,469.49832
Rock,Pagan's Mind,Supremacy_ Our Kind,-4.409,153.045,361.32526
Rock,Pagan's Mind,Taken,-5.143,144.13,455.3922
Rock,Pagan's Mind,The Celestine Prophecy,-4.937,122.038,457.03791
Rock,Pagan's Mind,Appearance,-19.313,81.839,112.32608
Rock,Haste The Day,Ros King (Burning Bridges Album Version),-5.409,170.941,109.29587
Rock,Haste The Day,Song Of Faith (Burning Bridges Album Version),-5.729,107.927,292.98893
Rock,Haste The Day,Concerning The Way It Was (Burning Bridges Album Version),-4.628,178.795,113.76281
Rock,Haste The Day,Blue 42,-5.683,110.213,308.63628
Rock,Haste The Day,Last Goodbye_ The (Burning Bridges Album Version),-5.246,183.451,167.91465
Rock,Haste The Day,The Closest Thing To Closure,-4.994,99.576,154.48771
Rock,Haste The Day,Honest Confessions_ An (Burning Bridges Album Version),-5.695,104.403,166.63465
Rock,Haste The Day,One Life To Live (Burning Bridges Album Version),-5.533,94.286,143.85587
Rock,Haste The Day,American Love (Burning Bridges Album Version),-5.902,149.106,294.68689
Rock,Haste The Day,Substance (Burning Bridges Album Version),-5.519,196.794,221.70077
Rock,Haste The Day,Outro (Haste The Day) (Burning Bridges Album Version),-13.987,142.001,482.42893
Rock,Haste The Day,Breaking My Own Heart (Burning Bridges Album Version),-5.9,147.843,170.08281
Rock,Haste The Day,68,-2.962,97.445,206.23628
Rock,Haste The Day,Invoke Reform,-2.824,125.201,183.06567
Rock,Haste The Day,Porcelain,-4.109,140.095,208.09098
Rock,Haste The Day,Sons Of The Fallen Nation,-2.794,180.062,199.65342
Rock,Haste The Day,Autumn,-9.043,135.987,182.69995
Rock,Haste The Day,An Adult Tree,-3.799,136.015,309.65506
Rock,Haste The Day,Resolve,-2.85,189.623,172.85179
Rock,Haste The Day,Babylon,-2.516,164.61,208.92689
Rock,Haste The Day,Labyrinth,-7.144,144.934,154.40934
Rock,Haste The Day,Haunting (Acoustic) (Bonus Track),-8.829,160.072,287.55546
Rock,Haste The Day,An Adult Tree (Acoustic) (Bonus Track),-8.687,135.125,310.17751
Rock,Haste The Day,Mad Man,-2.804,93.013,211.17342
Rock,Haste The Day,Eremus,-22.63,134.995,90.25261
Rock,Haste The Day,Vertigo,-3.334,98.659,171.91138
Rock,Haste The Day,Janet's Planet,-5.115,116.021,269.37424
Rock,Haste The Day,Servant Ties,-3.6,185.46,252.78649
Rock,Haste The Day,White Collar,-3.133,188.902,267.75465
Rock,Haste The Day,Eye Of The Needle,-20.26,100.652,78.73261
Rock,Haste The Day,The Minor Prophets,-4.912,92.037,257.09669
Rock,Haste The Day,Chorus Of Angels,-5.134,135.048,372.37506
Rock,Haste The Day,Pressure The Hinges,-3.418,181.286,251.24526
Rock,Haste The Day,Akeldema,-3.723,177.788,169.29914
Rock,Haste The Day,The Oracle,-3.322,186.808,211.64363
Rock,Haste The Day,Needles,-3.458,125.709,258.89914
Rock,Haste The Day,Stitches,-4.443,166.882,248.81587
Rock,Haste The Day,Travesty,-3.891,159.953,255.26812
Rock,Haste The Day,InstruRock,-7.111,150.083,124.23791
Rock,Haste The Day,Fallen,-4.338,102.878,161.04444
Rock,Haste The Day,Bleed Alone,-4.794,224.208,133.38077
Rock,Haste The Day,Walk On,-4.6,199.867,174.94159
Rock,Haste The Day,This Time It's Real,-5.477,173.297,191.84281
Rock,Haste The Day,Long Way Down,-4.143,196.019,192.49587
Rock,Haste The Day,All I Have,-4.265,196.471,193.41016
Rock,Haste The Day,Walls and Fear,-5.17,94.919,166.81751
Rock,Haste The Day,The Perfect Night,-3.919,185.004,176.79628
Rock,Haste The Day,For a Lifetime,-4.856,98.166,203.02322
Rock,Haste The Day,If I Could See,-4.455,190.993,178.78159
Rock,Haste The Day,When Everything Falls,-4.874,200.293,251.24526
Rock,Asphyx,Back Into Eternity,-5.077,156.676,403.09506
Rock,Asphyx,Died Yesterday (demo),-6.263,87.014,224.7571
Rock,Asphyx,The Rack (live),-6.68,133.238,234.4224
Rock,Asphyx,God Cries,-5.8,121.195,236.2771
Rock,Asphyx,Prelude Of The Unhonoured Funeral,-5.43,100.691,234.05669
Rock,Asphyx,Valleys In Oblivion,-5.435,145.539,434.442
Rock,Asphyx,The Blood I Spilled,-5.869,141.855,176.48281
Rock,Asphyx,The Blood I Spilled (demo),-6.295,140.571,187.89832
Rock,Asphyx,Emperors Of Salvation,-4.85,154.115,300.042
Rock,Asphyx,'Til Death Do Us Apart,-4.619,153.179,377.36444
Rock,Asphyx,Incarcerated Chimaeras,-4.992,203.825,300.64281
Rock,Asphyx,Abomination Echoes,-5.906,137.123,162.69016
Rock,Asphyx,Depths Of Eternity,-5.081,145.692,420.75383
Rock,Asphyx,Eternity's Depth,-10.656,66.283,220.57751
Rock,Asphyx,Streams Of Ancient Wisdom,-13.294,75.088,203.59791
Rock,Asphyx,Outro,-13.942,131.297,48.37832
Rock,Asphyx,Thought Of An Atheist,-11.692,83.38,298.4224
Rock,Asphyx,Crush The Cenotaph,-10.377,122.738,263.20934
Rock,Asphyx,Circle Of The Secluded,-10.962,59.024,334.54975
Rock,Asphyx,Intro,-15.789,108.133,81.73669
Rock,Asphyx,The Sickened Dwell,-11.756,67.683,237.50485
Rock,Asphyx,Streams Of Ancient Wisdom,-9.086,116.294,268.38159
Rock,Asphyx,Vault Of The Vailing Souls,-8.739,112.462,301.87057
Rock,Asphyx,The Sickened Dwell (rehearsal recording),-7.309,107.768,246.90893
Rock,Asphyx,Embrace The Death,-7.834,112.317,239.0722
Rock,Asphyx,Enter The Domain (Intro) (taken from the "Enter The Domain" demo),-13.993,180.286,71.99302
Rock,Asphyx,Streams Of Ancient Wisdom (taken from the "Mutilating Process" EP),-7.492,116.389,268.64281
Rock,Asphyx,Eternity's Depths,-7.336,67.654,220.31628
Rock,Asphyx,To Succubus A Whore,-7.375,98.443,115.48689
Rock,Asphyx,Embrace The Death (rehearsal recording),-7.462,111.935,256.91383
Rock,Asphyx,Streams Of Ancient Wisdom (rough mix),-9.024,110.185,292.75383
Rock,Asphyx,Mutilating Process (taken from the "Mutilating Process" EP),-6.6,129.853,265.53424
Rock,Asphyx,Countess Bathory (Venom cover),-5.387,72.597,204.43383
Rock,Asphyx,Denying The Goat,-8.342,86.86,226.76853
Rock,Asphyx,Circle Of The Secluded,-7.473,59.006,334.18404
Rock,Asphyx,Streams Of Ancient Wisdom,-9.643,75.099,203.85914
Rock,Asphyx,Crush The Cenotaph,-7.401,127.64,263.44444
Rock,Asphyx,Thoughts of an Atheist (taken from the "Enter The Domain" demo),-6.791,137.314,253.93587
Rock,Asphyx,Mutilating Process (rough mix),-8.273,136.715,286.9024
Rock,Asphyx,Rite of Shades (taken from the "Crush The Cenotaph" demo),-6.95,83.062,163.89179
Rock,Asphyx,God Cries,-7.265,123.258,236.2771
Rock,Asphyx,Last On Earth,-9.882,84.134,428.95628
Rock,Asphyx,Diabolical Existence,-6.246,171.875,214.22975
Rock,Asphyx,The Scent Of Obscurity,-7.285,122.951,174.47138
Rock,Asphyx,Waves Of Fire,-6.472,140.621,122.93179
Rock,Asphyx,6/6/2006,-21.17,131.109,144.24771
Rock,Asphyx,Indulge In Frenzy,-7.017,234.133,175.17669
Rock,Asphyx,Chaos In The Flesh (rough mix),-4.733,79.013,186.64444
Rock,Asphyx,Chaos In The Flesh,-5.81,69.907,190.53669
Rock,Asphyx,Marching towards the Styx / Food for the Ignorant (live),-8.315,200.296,323.21261
Rock,Asphyx,Abomination Echoes (live),-8.265,124.432,223.55546
Rock,Asphyx,Intro (live),-10.996,110.088,124.78649
Rock,Asphyx,Asphyx (Forgotten War) (live),-8.004,85.104,347.55873
Rock,Asphyx,Indulge In Frenzy,-5.791,234.237,174.70649
Rock,Asphyx,Summoning The Storm,-5.209,117.118,317.36118
Rock,Asphyx,Streams of Ancient Wisdom (live),-8.848,103.103,278.25587
Rock,Asphyx,The Rack,-11.271,93.381,544.73098
Rock,Asphyx,Diabolical Existence - Live,-3.829,179.952,202.05669
Rock,Asphyx,Rite Of Shades - Live,-5.667,152.681,231.49669
Rock,Asphyx,Ode To A Nameless Grave,-5.641,109.103,174.34077
Rock,Bloodjinn,Double Barrel Disaster,-6.962,97.687,340.87138
Rock,Bloodjinn,Double Barrel Disaster,-6.523,97.924,340.00934
Rock,Bloodjinn,The Heart That Died...,-6.777,102.253,249.75628
Rock,Bloodjinn,Forsaken On 52,-8.862,101.946,578.89914
Rock,Bloodjinn,The Adventures of Johnny Blue Collar,-7.83,110.601,311.11791
Rock,Bloodjinn,Broke In a Small Town,-7.689,157.978,314.67057
Rock,Bloodjinn,Mezzadan,-8.183,103.838,276.1922
Rock,Bloodjinn,Seconds,-7.356,94.63,229.56363
Rock,Bloodjinn,This Machine Runs On Empty,-2.42,164.999,219.66322
Rock,Bloodjinn,Maker,-2.463,100.11,257.88036
Rock,Bloodjinn,In The First Degree,-3.346,154.989,286.06649
Rock,Bloodjinn,Inhale/Exhale,-2.803,141.967,250.17424
Rock,Bloodjinn,Truth Within,-3.725,145.943,351.39873
Rock,Bloodjinn,Moment Of Clarity,-2.46,151.915,277.28934
Rock,Bloodjinn,The Unloved,-2.479,143.978,254.64118
Rock,Bloodjinn,Break the Silence,-2.827,149.986,250.04363
Rock,Bloodjinn,See Through,-4.114,131.205,407.74485
Rock,Bloodjinn,Mirrored Human,-2.463,170.058,242.78159
Rock,Morgion,Phoenix Moons (1995 Demo - Instrumental Rough Mix),-9.981,114.888,390.50404
Rock,Morgion,In Ashen Tears,-6.748,92.057,496.29995
Rock,Morgion,The Serpentine Scrolls/ Descent to Arawn,-9.762,115.758,626.12853
Rock,Morgion,All the Glory? All the Loss (1998 Rehearsal Track),-9.424,108.727,769.88036
Rock,Morgion,Travesty,-7.042,124.964,309.7073
Rock,Morgion,Basking Under a Blacksun Dawning,-7.422,112.063,341.68118
Rock,Morgion,Solinari,-27.902,109.668,146.02404
Rock,Morgion,Blight,-11.427,240.54,286.51057
Rock,Morgion,All the Glory...All the Loss,-10.923,106.194,740.23138
Rock,Morgion,The Last Sunrise,-14.382,195.15,292.33587
Rock,Morgion,The Serpentine Scrolls/ Descent to Arawn (1995 Demo),-7.38,107.339,566.282
Rock,Morgion,Symphonie der Gravens,-11.769,124.639,163.3171
Rock,Morgion,Nightfall Infernal,-11.375,121.02,670.11873
Rock,Morgion,Canticle,-10.884,93.509,402.93832
Rock,Morgion,Mundane,-10.036,117.56,536.60689
Rock,Morgion,Invalid Prodigy,-6.938,146.239,409.70404
Rock,Morgion,Relic of a Darkened Past,-5.468,155.43,506.33098
Rock,Morgion,Mundane (1995 Demo),-8.104,127.245,449.98485
Rock,Rotting Christ,Sorrowful Farewell,-5.786,136.165,291.13424
Rock,Rotting Christ,Semigod,-6.101,142.197,277.62893
Rock,Rotting Christ,A Dead Poem,-6.431,136.244,247.71873
Rock,Rotting Christ,Between Times,-6.378,129.164,302.23628
Rock,Rotting Christ,Among Two Storms,-5.665,132.092,247.97995
Rock,Rotting Christ,As If By Magic,-5.831,140.194,349.83138
Rock,Rotting Christ,...Pir Threontai,-2.167,98.022,288.26077
Rock,Rotting Christ,Nekron Iahes...,-9.558,32.609,68.93669
Rock,Rotting Christ,The Call Of The Aethyrs,-4.322,140.038,272.74404
Rock,Rotting Christ,Ad Noctis,-4.952,140.134,371.3824
Rock,Rotting Christ,Lex Talions,-3.951,147.127,302.8371
Rock,Rotting Christ,Under The Name Of Legion,-5.869,136.045,388.75383
Rock,Rotting Christ,Dying,-3.936,160.12,288.44363
Rock,Rotting Christ,Aeternatus,-5.314,147.056,194.53342
Rock,Rotting Christ,Law Of The Serpent,-17.378,80.011,128.1824
Rock,Rotting Christ,You Are I,-6.063,134.416,206.99383
Rock,Rotting Christ,Thou Art Blind,-6.164,140.397,166.94812
Rock,Rotting Christ,Art Of Sin,-6.786,126.188,317.33506
Rock,Rotting Christ,Saturn Unlock Avey's Son,-6.54,126.367,386.11546
Rock,Rotting Christ,Wolfera the Jackal,-7.189,137.235,439.69261
Rock,Rotting Christ,The Nereid of Esgalduin,-8.027,161.853,232.41098
Rock,Rotting Christ,The Fifth Illusion,-7.324,141.062,334.88934
Rock,Rotting Christ,Non Serviam,-7.139,150.826,320.20853
Rock,Rotting Christ,Viscious Joy & Black Delight,-13.457,102.263,272.84853
Rock,Rotting Christ,Morality of a Dark Age,-6.748,133.807,308.00934
Rock,Rotting Christ,Gloria De Domino Inferni,-9.388,117.124,97.48853
Rock,Rotting Christ,The Mystical Meeting,-7.19,150.254,276.34893
Rock,Rotting Christ,Serve In Heaven,-4.847,93.017,234.37016
Rock,Rotting Christ,Tyrannical,-5.168,165.071,306.07628
Rock,Rotting Christ,Visions Of A Blind Order,-4.858,143.9,225.64526
Rock,Rotting Christ,Shades Of Evil,-5.196,152.869,313.33832
Rock,Rotting Christ,Sanctimonius,-7.875,100.436,195.082
Rock,Rotting Christ,Cold Colours,-5.903,137.997,215.77098
Rock,Rotting Christ,Victoriatus,-6.856,148.002,241.29261
Rock,Rotting Christ,Sleep The Sleep Of Angels,-6.137,136.107,274.78159
Rock,Rotting Christ,You My Flesh,-7.43,137.041,275.33016
Rock,Rotting Christ,Rege Diabolicus,-4.389,141.962,281.46893
Rock,Rotting Christ,He_ the Aethyr,-3.727,124.994,264.64608
Rock,Rotting Christ,Keravnos Kivernitos,-4.793,141.938,281.39057
Rock,Rotting Christ,Gaia Tellus,-5.774,146.99,256.10404
Rock,Rotting Christ,Enuma Elish,-4.108,110.03,278.77832
Rock,Rotting Christ,Transform All Suffering Into Plagues,-7.07,135.357,325.69424
Rock,Rotting Christ,Fgmenth_ Thy Gift,-6.571,139.354,269.58322
Rock,Rotting Christ,The Mystical Meeting,-6.761,104.01,300.042
Rock,Rotting Christ,Exiled Archangels,-6.83,146.335,307.33016
Rock,Rotting Christ,The Fourth Knight Of Revelation,-7.043,147.218,409.18159
Rock,Rotting Christ,Visions Of The Dead Lover,-7.981,140.317,285.17832
Rock,Rotting Christ,Shadows Follow,-7.166,136.019,275.66975
Rock,Rotting Christ,Archon,-8.199,138.67,251.0624
Rock,Rotting Christ,Snowing Still,-6.713,129.817,340.94975
Rock,Rotting Christ,Archon,-8.174,138.413,249.52118
Rock,Rotting Christ,One With The Forest,-7.45,136.974,273.6322
Rock,Rotting Christ,Flag Of Hate/ Pleasure To Kill,-6.963,223.759,248.78975
Rock,Body Count,Drive By,-5.361,142.464,86.54322
Rock,Body Count,Killin' Floor,-6.39,193.129,141.40036
Rock,Body Count,Street Lobotomy,-5.174,180.42,144.5873
Rock,Body Count,Necessary Evil,-5.951,196.451,239.38567
Rock,Body Count,Masters Of Revenge,-6.731,120.404,319.89506
Rock,Body Count,Shallow Graves,-5.038,140.177,252.83873
Rock,Body Count,Hey Joe,-6.537,158.161,268.22485
Rock,Body Count,Shallow Graves,-5.027,140.194,252.52526
Rock,Body Count,Last Breath,-6.079,114.312,318.74567
Rock,Body Count,Body Count's In The House (Live),-7.747,100.023,218.04363
Rock,Body Count,Born Dead (Radio Edit),-8.368,109.164,294.55628
Rock,Body Count,Body M/F Count (Live),-7.348,87.54,85.49832
Rock,Body Count,Who Are You?,-4.492,157.732,228.10077
Rock,Body Count,Body M/F Count,-6.342,83.002,134.55628
Rock,Body Count,Born Dead (Explicit),-7.299,109.02,359.33995
Rock,Body Count,On With The Body Count (Live),-8.223,101.168,109.60934
Rock,Body Count,You Don't Know Me - Pain,-4.462,105.08,252.00281
Rock,Body Count,The End Game,-5.116,88.598,252.99546
Rock,Body Count,Murder 4 Hire,-6.13,140.325,206.00118
Rock,Body Count,Relationships,-6.335,105.147,270.00118
Rock,Body Count,Down In the Bayou,-6.024,140.125,213.99465
Rock,Body Count,Invisible Gangsta,-5.367,149.684,238.99383
Rock,Body Count,Dirty Bombs,-5.237,90.072,224.9922
Rock,Body Count,Lies,-6.47,95.006,263.99302
Rock,Body Count,Down In the Bayou,-6.035,140.161,213.99465
Rock,Body Count,In My Head,-7.641,140.046,244.00934
Rock,Body Count,D Rocs - RIP,-6.684,160.084,152.00608
Rock,Body Count,The Passion Of Christ,-5.804,99.627,191.00689
Rock,Body Count,Mr. C's Theme,-6.612,97.484,182.9873
Rock,Body Count,Body Count Anthem (Live),-10.083,186.457,179.66975
Rock,Body Count,There Goes The Neighborhood (Live),-10.033,108.746,400.92689
Rock,Body Count,Drive By,-9.064,148.823,85.21098
Rock,Body Count,Music Business (Explicit),-22.235,127.005,13.06077
Rock,Body Count,Interview (Explicit),-25.929,87.439,69.92934
Rock,Body Count,Root Of All Evil (Explicit),-8.653,123.666,263.67955
Rock,Body Count,Strippers (Explicit),-7.291,169.433,273.78893
Rock,Body Count,Dr K (Explicit),-6.012,125.662,168.69832
Rock,Body Count,I Used To Love Her (Explicit),-6.281,166.635,195.97016
Rock,Body Count,My Way (Explicit),-4.956,102.452,191.65995
Rock,Body Count,Interview End (Explicit),-20.568,88.423,21.05424
Rock,Body Count,Bring It To Pain (Explicit),-5.483,89.134,267.88526
Rock,Body Count,Violent Demise (Explicit),-7.34,121.904,224.02567
Rock,Body Count,Truth Or Death (Explicit),-5.318,132.88,194.48118
Rock,Body Count,Dead Man Walking (Explicit),-5.062,88.304,290.0371
Rock,Body Count,You're Fuckin' With BC (Explicit),-3.87,149.411,209.05751
Rock,Body Count,Last Days (Explicit),-6.767,111.402,363.04934
Rock,Body Count,Ernie's Intro (Explicit),-21.749,173.399,15.20281
Rock,Body Count,Strippers Intro (Explicit),-26.072,138.21,18.70322
Rock,Behemoth,Wish,-5.029,156.386,215.11791
Rock,Behemoth,Decade Ov Therion (Live),-3.991,115.306,227.83955
Rock,Behemoth,Welcome To Hell,-5.088,179.073,192.54812
Rock,Behemoth,Antichristian Phenomenon (Live),-4.16,99.25,303.15057
Rock,Behemoth,Chant For Eskaton 2000 (Live),-3.489,155.343,404.94975
Rock,Behemoth,Christians To The Lions (Live),-4.359,119.27,229.51138
Rock,Behemoth,Conjuration Ov Sleep Daemons,-4.682,67.466,201.56036
Rock,Behemoth,Demigod,-4.873,128.997,210.36363
Rock,Behemoth,The Reign Ov Shemsu-Hor,-4.983,78.336,505.73016
Rock,Behemoth,Sculpting The Throne Ov Seth,-5.462,85.083,281.59955
Rock,Behemoth,Before The 脝ons Came,-4.059,85.112,178.33751
Rock,Behemoth,Towards Babylon,-4.772,216.969,201.92608
Rock,Behemoth,Xul,-4.222,119.848,190.69342
Rock,Behemoth,Conquer All,-4.755,178.45,208.61342
Rock,Behemoth,The Nephilim Rising,-5.076,139.524,260.25751
Rock,Behemoth,Mysterium Coniunctionis,-4.774,113.767,220.49914
Rock,Behemoth,The Oak Between The Snows,-5.887,123.338,148.4273
Rock,Behemoth,Pure Evil & Hate,-7.67,136.973,194.21995
Rock,Behemoth,Deathcrush,-6.389,149.424,198.84363
Rock,Behemoth,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),-4.905,139.115,188.08118
Rock,Behemoth,Aggressor,-3.615,131.086,212.87138
Rock,Behemoth,Transylvanian Forest (Previously Unreleased&Re-Recorded Track),-5.049,109.324,196.15302
Rock,Behemoth,The Arrival (Instrumental),-9.227,104.379,57.86077
Rock,Behemoth,The Dance Of The Pagan Flames,-6.219,100.84,237.76608
Rock,Behemoth,...Of My Worship (Intro),-13.053,111.848,95.58159
Rock,Behemoth,Summoning (Of The Ancient Ones),-5.814,148.95,294.3473
Rock,Behemoth,Blackvisions Of The Almighty,-5.578,149.904,288.20853
Rock,Behemoth,Thy Winter Kingdom,-5.735,97.795,316.44689
Rock,Behemoth,Rise Of The Blackstorm Of Evil,-4.591,68.491,422.13832
Rock,Behemoth,Summoning Of The Ancient Gods,-4.547,99.566,367.33342
Rock,Behemoth,Moonspell Rites,-8.071,109.206,412.21179
Rock,Behemoth,Dark Triumph,-4.845,141.6,323.86567
Rock,Behemoth,Fields Of Haar-Meggido,-6.126,147.195,394.1873
Rock,Behemoth,Blackvisions Of The Allmighty (2),-8.321,137.026,398.8371
Rock,Behemoth,Monumentum (Instrumental),-3.165,140.487,78.0273
Rock,Behemoth,Goat With A Thousand Young (Instrumental),-7.776,163.075,187.97669
Rock,Behemoth,Transmigrating Beyond Realms Ov Amenti,-4.239,129.704,207.69914
Rock,Behemoth,Shemaforash,-3.744,87.167,236.25098
Rock,Behemoth,He Who Breeds Pestilence,-2.735,129.829,341.2371
Rock,Behemoth,The Seed Ov I,-3.368,105.028,298.26567
Rock,Behemoth,Defiling Morality Ov Black God,-4.561,135.017,169.66485
Rock,Behemoth,Daimonos,-3.683,86.607,315.42812
Rock,Behemoth,Lucifer,-4.11,159.715,486.60853
Rock,Behemoth,Alas_ Lord Is Upon Me,-4.244,129.964,195.76118
Rock,Behemoth,Ov Fire And The Void,-3.858,86.769,267.31057
Rock,Behemoth,Lam,-3.697,138.272,253.04771
Rock,Behemoth,The Sermon To The Hypocrites,-4.465,90.449,303.72526
Rock,Behemoth,The Alchemists's Dream,-4.418,77.697,340.13995
Rock,Behemoth,Chant For Eschaton 2000,-4.146,156.261,321.48853
Rock,Behemoth,Ceremony Of Shiva,-4.095,87.272,212.76689
Rock,Behemoth,Decade of Therion,-3.685,114.727,199.20934
Rock,Behemoth,Of Sephirotic Transformation And Carnality,-3.639,214.275,270.39302
Rock,Behemoth,Starspawn,-3.637,130.585,211.77424
Rock,Behemoth,Demigod (Live At Sweden Rock Festival 2005),-4.917,134.827,200.25424
Rock,Behemoth,Penetration (The Nefilim-Cover),-4.77,160.496,188.18567
Rock,Behemoth,Slaves Shall Serve (Album Version),-4.328,128.357,182.22975
Rock,Behemoth,Slaves Shall Serve (Live At Sweden Rock Festival 2005),-4.636,133.905,206.57587
Rock,Behemoth,Entering The Pylon Ov Light (Non Album Song),-4.726,132.853,219.74159
Rock,Behemoth,Until You Call On The Dark (Danzig-Cover),-4.443,95.221,263.49669
Rock,Behemoth,Demigon,-5.589,133.442,189.88363
Rock,Behemoth,Be Without Fear,-3.762,97.173,196.98893
Rock,Behemoth,Kriegsphilosophie,-5.114,129.186,263.31383
Rock,Behemoth,Libertheme,-4.898,127.142,292.57098
Rock,Behemoth,Pazuzu,-4.767,129.206,156.682
Rock,Behemoth,Prometherion,-4.78,85.872,183.24853
Rock,Behemoth,Arcana Hereticae,-4.975,123.47,177.8673
Rock,Behemoth,Rome 64 C.E.,-4.877,114.235,85.36771
Rock,Behemoth,Christgrinding Avenue,-4.471,86.515,230.60853
Rock,Behemoth,Inner Sanctum,-4.496,159.752,301.21751
Rock,Behemoth,Slaying The Prophets Ov Isa,-3.341,98.769,202.84036
Rock,Behemoth,At The Left Hand Ov God,-5.026,124.858,298.05669
Rock,Behemoth,23 (The Youth Manifesto)聽,-6.354,145.393,240.97914
Rock,Behemoth,Hello Space Boy,-4.159,156.758,209.05751
Rock,Behemoth,Malice,-5.497,126.154,146.46812
Rock,Behemoth,The Universe Illumination聽,-4.965,128.77,213.36771
Rock,Behemoth,Natural Born Philosopher聽,-4.482,140.881,239.17669
Rock,Behemoth,Inauguration Of Scorpio Dome,-5.114,80.369,186.33098
Rock,Behemoth,Christians To The Lions聽,-3.883,140.794,184.24118
Rock,Behemoth,The Act Of Rebellion聽,-3.967,143.922,228.70159
Rock,Behemoth,Sathanas,-3.245,140.22,129.20118
Rock,Behemoth,Vinvm Sabbati,-3.641,140.684,206.70649
Rock,Behemoth,In The Garden Of Dispersion,-4.55,200.967,203.54567
Rock,Behemoth,From The Pagan Vastlands,-3.787,182.073,173.5571
Rock,Behemoth,Pan Satyros聽,-4.214,117.149,265.58649
Rock,Behemoth,Antichristian Phenomenon聽,-4.248,100.051,282.3571
Rock,Behemoth,Typhonian Soul Zodiack,-5.047,104.891,270.10567
Rock,Behemoth,Here And Beyond,-4.46,114.929,206.44526
Rock,Behemoth,No Sympathy For Fools,-5.117,118.817,229.40689
Rock,Behemoth,Heru Ra Ha: Let There Be Might,-4.199,152.307,183.19628
Rock,Behemoth,Blackest Ov The Black,-4.279,120.792,224.31302
Rock,Behemoth,The Harlot Ov The Saints,-3.735,151.906,167.54893
Rock,Behemoth,Modern Iconoclast,-4.557,87.991,267.80689
Rock,Behemoth,Horns Ov Baphomet,-5.027,92.31,397.37424
Rock,Behemoth,Zos Kia Cultus,-4.834,131.407,332.61669
Rock,Behemoth,Fornicatus Benefictus,-8.959,90.308,52.79302
Rock,Behemoth,As Above So Below,-5.218,99.337,301.5571
Rock,Eluveitie,Lugdunon,-2.885,100.044,241.42322
Rock,Eluveitie,(Do)Minion,-4.367,110.018,307.69587
Rock,Eluveitie,Sempiternal Embers,-3.171,140.031,292.38812
Rock,Eluveitie,Setlon,-4.18,115.021,156.49914
Rock,Eluveitie,Otherworld,-16.175,128.139,117.31546
Rock,Eluveitie,Kingdom Come Undone,-3.577,118.016,202.13506
Rock,Eluveitie,Everything Remains As It Never Was,-3.354,220.047,265.19465
Rock,Eluveitie,The Essence Of The Ashes,-3.793,85.02,239.51628
Rock,Eluveitie,Nil,-3.915,115.022,223.16363
Rock,Eluveitie,SacRnBos - The Disparaging Last Gaze,-10.599,60.348,163.3171
Rock,Eluveitie,Nata,-6.918,90.579,242.28526
Rock,Eluveitie,The Cauldron Of Renascence,-3.948,119.891,124.76036
Rock,Eluveitie,SacRnBos - At First Glance,-9.18,140.78,121.18159
Rock,Eluveitie,A Girls Oath,-14.481,111.127,78.18404
Rock,Eluveitie,Carnutian Forest,-4.773,84.986,196.62322
Rock,Eluveitie,Ne Regv Na,-5.428,80.035,306.70322
